lr-AdamW/pg3,valid_loss_a,valid_loss,step,lr-AdamW/pg2,epoch,valid_loss_c,valid_collapse,lr-AdamW/pg1,valid_loss_t,train_loss,train_loss_a,train_loss_c,train_collapse,train_loss_t
,0.6825866103172302,1.3983373641967773,18530,,86,0.9311287999153137,0.2806563973426819,,0.5003723502159119,,,,,
,,,18530,,86,,,,,0.9155266284942627,0.18439868092536926,0.6418564319610596,0.7006391286849976,0.8203997015953064
0.00040855355265258784,,,18531,0.00040855355265258784,,,,0.00040855355265258784,,,,,,
,0.6699761152267456,1.3803361654281616,18743,,87,0.9228752255439758,0.28412485122680664,,0.4978446960449219,,,,,
,,,18743,,87,,,,,0.9038386940956116,0.18129242956638336,0.6313271522521973,0.7047128677368164,0.8137651681900024
0.0004048963396343925,,,18744,0.0004048963396343925,,,,0.0004048963396343925,,,,,,
,0.6596153974533081,1.3690521717071533,18956,,88,0.9236850738525391,0.28963354229927063,,0.49518871307373047,,,,,
,,,18956,,88,,,,,0.9097754955291748,0.1823268085718155,0.6367650628089905,0.7008590698242188,0.8181323409080505
0.0004011859354673519,,,18957,0.0004011859354673519,,,,0.0004011859354673519,,,,,,
,0.6894502639770508,1.4053020477294922,19169,,89,0.9313614964485168,0.28429120779037476,,0.5003420114517212,,,,,
,,,19169,,89,,,,,0.9037927389144897,0.18057897686958313,0.6319026350975037,0.6998090744018555,0.8145250082015991
0.00039742375724604435,,,19170,0.00039742375724604435,,,,0.00039742375724604435,,,,,,
,0.7040460109710693,1.4216382503509521,19382,,90,0.9316328763961792,0.26291465759277344,,0.5035513639450073,,,,,
,,,19382,,90,,,,,0.9093647003173828,0.18244288861751556,0.6362708210945129,0.700137734413147,0.8175731897354126
0.0003936112418388327,,,19383,0.0003936112418388327,,,,0.0003936112418388327,,,,,,
,0.6509354114532471,1.364200472831726,19595,,91,0.9266147017478943,0.2759697437286377,,0.49991562962532043,,,,,
,,,19595,,91,,,,,0.9061604142189026,0.18132372200489044,0.6333948969841003,0.700846254825592,0.8162788152694702
0.00038974984533908855,,,19596,0.00038974984533908855,,,,0.00038974984533908855,,,,,,
,0.7301014065742493,1.4422707557678223,19808,,92,0.9244898557662964,0.27298468351364136,,0.49984902143478394,,,,,
,,,19808,,92,,,,,0.9069170951843262,0.18123719096183777,0.6343467235565186,0.6991523504257202,0.8170130252838135
0.00038584104250907454,,,19809,0.00038584104250907454,,,,0.00038584104250907454,,,,,,
,0.6901359558105469,1.4049001932144165,20021,,93,0.9295734763145447,0.25543442368507385,,0.49995532631874084,,,,,
,,,20021,,93,,,,,0.9088295102119446,0.18139244616031647,0.6365072727203369,0.6974703073501587,0.8183671236038208
0.00038188632621669657,,,20022,0.00038188632621669657,,,,0.00038188632621669657,,,,,,
,0.710216224193573,1.4199914932250977,20234,,94,0.9229580760002136,0.26421058177948,,0.4965922236442566,,,,,
,,,20234,,94,,,,,0.907434344291687,0.18106527626514435,0.6355064511299133,0.6963710188865662,0.8172316551208496
0.00037788720686534043,,,20235,0.00037788720686534043,,,,0.00037788720686534043,,,,,,
,0.7115533351898193,1.4366391897201538,20447,,95,0.9452548027038574,0.2558686137199402,,0.5049169659614563,,,,,
,,,20447,,95,,,,,0.9059603810310364,0.1801406294107437,0.634867250919342,0.696288526058197,0.8167722225189209
0.0003738452118170121,,,20448,0.0003738452118170121,,,,0.0003738452118170121,,,,,,
,0.7209115028381348,1.4299734830856323,20660,,96,0.9215136170387268,0.2683010399341583,,0.49661028385162354,,,,,
,,,20660,,96,,,,,0.9010845422744751,0.17879804968833923,0.630307137966156,0.6976511478424072,0.8142662644386292
0.0003697618848090004,,,20661,0.0003697618848090004,,,,0.0003697618848090004,,,,,,
,0.7507777810096741,1.4665635824203491,20873,,97,0.9346795082092285,0.2541102170944214,,0.4968920052051544,,,,,
,,,20873,,97,,,,,0.9060841798782349,0.18005618453025818,0.6346890330314636,0.6963143348693848,0.8173670768737793
0.0003656387853642856,,,20874,0.0003656387853642856,,,,0.0003656387853642856,,,,,,
,0.7431236505508423,1.451987385749817,21086,,98,0.9204850792884827,0.27373892068862915,,0.49724236130714417,,,,,
,,,21086,,98,,,,,0.8990895748138428,0.17792654037475586,0.6289772391319275,0.6964458227157593,0.8133490085601807
0.0003614774881959196,,,21087,0.0003614774881959196,,,,0.0003614774881959196,,,,,,
,0.7328920960426331,1.4461225271224976,21299,,99,0.9296318292617798,0.26227664947509766,,0.49682876467704773,,,,,
,,,21299,,99,,,,,0.8923113942146301,0.1759825348854065,0.6228528618812561,0.6960574984550476,0.8098047971725464
0.0003572795826056039,,,21300,0.0003572795826056039,,,,0.0003572795826056039,,,,,,
,0.7331862449645996,1.4502949714660645,21512,,100,0.9356362223625183,0.2624751329421997,,0.4985816478729248,,,,,
,,,21512,,100,,,,,0.9001361131668091,0.17765644192695618,0.6301544904708862,0.6942426562309265,0.8148052096366882
0.00035304667187669673,,,21513,0.00035304667187669673,,,,0.00035304667187669673,,,,,,
,0.7452799081802368,1.459567666053772,21725,,101,0.9288073182106018,0.2522665858268738,,0.49976831674575806,,,,,
,,,21725,,101,,,,,0.8950812220573425,0.17648513615131378,0.6252635717391968,0.6957740187644958,0.8119283318519592
0.00034878037266187925,,,21726,0.00034878037266187925,,,,0.00034878037266187925,,,,,,
,0.7195515632629395,1.4314892292022705,21938,,102,0.9264361262321472,0.2710014283657074,,0.49743932485580444,,,,,
,,,21938,,102,,,,,0.8936687707901001,0.17611145973205566,0.6246713995933533,0.6936866641044617,0.8104431629180908
0.0003444823143657163,,,21939,0.0003444823143657163,,,,0.0003444823143657163,,,,,,
,0.7458993196487427,1.4551135301589966,22151,,103,0.9196079969406128,0.25746920704841614,,0.49882054328918457,,,,,
,,,22151,,103,,,,,0.8945342898368835,0.175838440656662,0.6254041194915771,0.692903459072113,0.8119876384735107
0.00034015413852234676,,,22152,0.00034015413852234676,,,,0.00034015413852234676,,,,,,
,0.7726733684539795,1.4911916255950928,22364,,104,0.9354361295700073,0.24838295578956604,,0.5016003251075745,,,,,
,,,22364,,104,,,,,0.891692578792572,0.17526982724666595,0.6229130625724792,0.6930443644523621,0.809932291507721
0.00033579749816854123,,,22365,0.00033579749816854123,,,,0.00033579749816854123,,,,,,
,0.7812169194221497,1.4986425638198853,22577,,105,0.9342228174209595,0.23903782665729523,,0.5006285905838013,,,,,
,,,22577,,105,,,,,0.8967391848564148,0.17650189995765686,0.6274433135986328,0.692723274230957,0.8130311369895935
0.0003314140572123668,,,22578,0.0003314140572123668,,,,0.0003314140572123668,,,,,,
,0.7501893639564514,1.4639661312103271,22790,,106,0.9245421886444092,0.2508223354816437,,0.5030112266540527,,,,,
,,,22790,,106,,,,,0.8982685208320618,0.17669247090816498,0.6288120746612549,0.6908153891563416,0.8143400549888611
0.0003270054897976995,,,22791,0.0003270054897976995,,,,0.0003270054897976995,,,,,,
,0.7432916164398193,1.4516117572784424,23003,,107,0.9179247617721558,0.2595689594745636,,0.4987153708934784,,,,,
,,,23003,,107,,,,,0.8927760720252991,0.17530031502246857,0.6240861415863037,0.6936242580413818,0.8108651638031006
0.00032257347966482754,,,23004,0.00032257347966482754,,,,0.00032257347966482754,,,,,,
,0.7769257426261902,1.4917857646942139,23216,,108,0.9291736483573914,0.24625465273857117,,0.5005460977554321,,,,,
,,,23216,,108,,,,,0.8871586322784424,0.1736786812543869,0.6189024448394775,0.6943347454071045,0.8080574870109558
0.0003181197195073897,,,23217,0.0003181197195073897,,,,0.0003181197195073897,,,,,,
,0.7702159881591797,1.475043773651123,23429,,109,0.9147064685821533,0.2610035538673401,,0.49494898319244385,,,,,
,,,23429,,109,,,,,0.898097038269043,0.17612479627132416,0.6292303800582886,0.6911479234695435,0.8147145509719849
0.00031364591032589397,,,23430,0.00031364591032589397,,,,0.00031364591032589397,,,,,,
,0.7729201316833496,1.488319754600525,23642,,110,0.9292580485343933,0.252419650554657,,0.5015413761138916,,,,,
,,,23642,,110,,,,,0.8916714191436768,0.17475269734859467,0.6226944327354431,0.692719578742981,0.8111429810523987
0.00030915376077806354,,,23643,0.00030915376077806354,,,,0.00030915376077806354,,,,,,
,0.7738643288612366,1.4918138980865479,23855,,111,0.9354472756385803,0.24071894586086273,,0.5004516839981079,,,,,
,,,23855,,111,,,,,0.893399715423584,0.17481966316699982,0.625720202922821,0.6903526186943054,0.8114399313926697
0.0003046449865262582,,,23856,0.0003046449865262582,,,,0.0003046449865262582,,,,,,
,0.7084047794342041,1.4149267673492432,24068,,112,0.9168699383735657,0.2564387619495392,,0.4961743652820587,,,,,
,,,24068,,112,,,,,0.8879327774047852,0.17355039715766907,0.6202084422111511,0.6923409700393677,0.8085562586784363
0.0003001213095822213,,,24069,0.0003001213095822213,,,,0.0003001213095822213,,,,,,
,0.7489503026008606,1.4620954990386963,24281,,113,0.9233136773109436,0.24435828626155853,,0.5029767751693726,,,,,
,,,24281,,113,,,,,0.8943682909011841,0.1750374734401703,0.6262900829315186,0.6906428933143616,0.8123717904090881
0.00029558445764940036,,,24282,0.00029558445764940036,,,,0.00029558445764940036,,,,,,
,0.7379368543624878,1.4454741477966309,24494,,114,0.9161758422851562,0.2456440031528473,,0.49889880418777466,,,,,
,,,24494,,114,,,,,0.8953524827957153,0.17502693831920624,0.6273120045661926,0.6905732154846191,0.8133395910263062
0.00029103616346309565,,,24495,0.00029103616346309565,,,,0.00029103616346309565,,,,,,
,0.72379469871521,1.4388784170150757,24707,,115,0.9313597679138184,0.2537924349308014,,0.498807817697525,,,,,
,,,24707,,115,,,,,0.8920223116874695,0.17466378211975098,0.6242914199829102,0.6900658011436462,0.8104259371757507
0.00028647816412868466,,,24708,0.00028647816412868466,,,,0.00028647816412868466,,,,,,
,0.7695039510726929,1.4875165224075317,24920,,116,0.935236394405365,0.24261100590229034,,0.5007886290550232,,,,,
,,,24920,,116,,,,,0.882504940032959,0.1720273196697235,0.615569531917572,0.6917240619659424,0.8053857684135437
0.00028191220045817994,,,24921,0.00028191220045817994,,,,0.00028191220045817994,,,,,,
,0.749645471572876,1.4669160842895508,25133,,117,0.9299555420875549,0.2484656125307083,,0.5045855641365051,,,,,
,,,25133,,117,,,,,0.8880348801612854,0.17296576499938965,0.6209530830383301,0.6900016069412231,0.809185266494751
0.00027734001630536987,,,25134,0.00027734001630536987,,,,0.00027734001630536987,,,,,,
,0.7295619249343872,1.4404202699661255,25346,,118,0.9224780201911926,0.25268906354904175,,0.49923864006996155,,,,,
,,,25346,,118,,,,,0.8902155160903931,0.17357833683490753,0.6230957508087158,0.6892551779747009,0.8101783990859985
0.0002727633578997978,,,25347,0.0002727633578997978,,,,0.0002727633578997978,,,,,,
,0.7406458854675293,1.4497504234313965,25559,,119,0.9176259636878967,0.24269334971904755,,0.5005831718444824,,,,,
,,,25559,,119,,,,,0.8920012712478638,0.173707515001297,0.6243250370025635,0.6893728375434875,0.8122625946998596
0.0002681839731798343,,,25560,0.0002681839731798343,,,,0.0002681839731798343,,,,,,
,0.7353925704956055,1.4494625329971313,25772,,120,0.9266703724861145,0.2433844357728958,,0.5014697313308716,,,,,
,,,25772,,120,,,,,0.8842900395393372,0.17198383808135986,0.6170154809951782,0.689944863319397,0.8075968027114868
0.00026360361112509644,,,25773,0.00026360361112509644,,,,0.00026360361112509644,,,,,,
,0.7513166666030884,1.459378719329834,25985,,121,0.9184289574623108,0.2468986064195633,,0.49769502878189087,,,,,
,,,25985,,121,,,,,0.886193573474884,0.1719871461391449,0.6193728446960449,0.6895425319671631,0.8090400695800781
0.00025902402108846946,,,25986,0.00025902402108846946,,,,0.00025902402108846946,,,,,,
,0.7596176266670227,1.4765198230743408,26198,,122,0.9338288307189941,0.24902446568012238,,0.4999753534793854,,,,,
,,,26198,,122,,,,,0.8865212798118591,0.1720656454563141,0.6199890375137329,0.6892240643501282,0.8089221119880676
0.0002544469521279858,,,26199,0.0002544469521279858,,,,0.0002544469521279858,,,,,,
,0.7254254221916199,1.443040132522583,26411,,123,0.9354978203773499,0.24883884191513062,,0.4997316300868988,,,,,
,,,26411,,123,,,,,0.8816386461257935,0.1708281934261322,0.6158930659294128,0.6889238357543945,0.8057278394699097
0.0002498741523388171,,,26412,0.0002498741523388171,,,,0.0002498741523388171,,,,,,
,0.7539445161819458,1.4631218910217285,26624,,124,0.9201310873031616,0.2399415671825409,,0.49822375178337097,,,,,
,,,26624,,124,,,,,0.8875109553337097,0.17176151275634766,0.6219365000724792,0.6864154934883118,0.8095624446868896
0.0002453073681856333,,,26625,0.0002453073681856333,,,,0.0002453073681856333,,,,,,
,0.7711280584335327,1.487782597541809,26837,,125,0.9302369356155396,0.2447759360074997,,0.5030721426010132,,,,,
,,,26837,,125,,,,,0.8868831396102905,0.17159847915172577,0.6206693649291992,0.6872351765632629,0.8099001049995422
0.00024074834383558548,,,26838,0.00024074834383558548,,,,0.00024074834383558548,,,,,,
,0.7254357933998108,1.4309900999069214,27050,,126,0.914560854434967,0.2555036246776581,,0.49654799699783325,,,,,
,,,27050,,126,,,,,0.8848375678062439,0.17110808193683624,0.6194811463356018,0.6874979734420776,0.8079777956008911
0.00023619882049216457,,,27051,0.00023619882049216457,,,,0.00023619882049216457,,,,,,
,0.7272481918334961,1.4377976655960083,27263,,127,0.9226126074790955,0.24882732331752777,,0.49848657846450806,,,,,
,,,27263,,127,,,,,0.8813244104385376,0.1701572984457016,0.615713894367218,0.6890864968299866,0.8066200017929077
0.00023166053573019373,,,27264,0.00023166053573019373,,,,0.00023166053573019373,,,,,,
,0.7321692705154419,1.4395896196365356,27476,,128,0.918241560459137,0.24201001226902008,,0.496599406003952,,,,,
,,,27476,,128,,,,,0.8816844820976257,0.16986387968063354,0.6165921688079834,0.6878232955932617,0.8070492148399353
0.00022713522283220568,,,27477,0.00022713522283220568,,,,0.00022713522283220568,,,,,,
,0.7331773638725281,1.4494383335113525,27689,,129,0.9327097535133362,0.23572242259979248,,0.49981194734573364,,,,,
,,,27689,,129,,,,,0.8809525966644287,0.16950026154518127,0.6169139742851257,0.6870589852333069,0.8059906959533691
0.000222624610126459,,,27690,0.000222624610126459,,,,0.000222624610126459,,,,,,
,0.7191372513771057,1.434028148651123,27902,,130,0.9305891394615173,0.25395843386650085,,0.4991924464702606,,,,,
,,,27902,,130,,,,,0.8823838233947754,0.16971489787101746,0.6177520751953125,0.6869116425514221,0.807585597038269
0.00021813042032684785,,,27903,0.00021813042032684785,,,,0.00021813042032684785,,,,,,
,0.7247306704521179,1.4376786947250366,28115,,131,0.9263672232627869,0.24150125682353973,,0.49952882528305054,,,,,
,,,28115,,131,,,,,0.8840488195419312,0.17007483541965485,0.6194621920585632,0.6854841709136963,0.808485746383667
0.00021365436987495437,,,28116,0.00021365436987495437,,,,0.00021365436987495437,,,,,,
,0.7208973169326782,1.436851978302002,28328,,132,0.9313319325447083,0.24246671795845032,,0.5005772709846497,,,,,
,,,28328,,132,,,,,0.8760964870452881,0.16795584559440613,0.61240553855896,0.6869392395019531,0.8038758039474487
0.00020919816828449792,,,28329,0.00020919816828449792,,,,0.00020919816828449792,,,,,,
,0.7070075869560242,1.418893814086914,28541,,133,0.9204676747322083,0.23890438675880432,,0.5033048987388611,,,,,
,,,28541,,133,,,,,0.8790941834449768,0.1686333417892456,0.6149055361747742,0.6868072748184204,0.8060160875320435
0.00020476351748842988,,,28542,0.00020476351748842988,,,,0.00020476351748842988,,,,,,
,0.7269412279129028,1.439168095588684,28754,,134,0.9267980456352234,0.24986732006072998,,0.49765539169311523,,,,,
,,,28754,,134,,,,,0.8754847049713135,0.16737869381904602,0.6128528714179993,0.6862106919288635,0.8033592700958252
0.00020035211118892308,,,28755,0.00020035211118892308,,,,0.00020035211118892308,,,,,,
,0.7134518027305603,1.4248747825622559,28967,,135,0.9243671298027039,0.24540363252162933,,0.49847906827926636,,,,,
,,,28967,,135,,,,,0.8803854584693909,0.16822290420532227,0.6163643002510071,0.6851751208305359,0.8079605102539062
0.00019596563421050585,,,28968,0.00019596563421050585,,,,0.00019596563421050585,,,,,,
,0.6882752180099487,1.3921802043914795,29180,,136,0.9108109474182129,0.2432776540517807,,0.4969989061355591,,,,,
,,,29180,,136,,,,,0.8779486417770386,0.16792543232440948,0.6141605973243713,0.6852270364761353,0.8058857321739197
0.0001916057618565857,,,29181,0.0001916057618565857,,,,0.0001916057618565857,,,,,,
,0.7033149003982544,1.4141501188278198,29393,,137,0.9259400367736816,0.25136929750442505,,0.4957304298877716,,,,,
,,,29393,,137,,,,,0.8798945546150208,0.1678442656993866,0.6167464852333069,0.6832374334335327,0.807354211807251
0.0001872741592696099,,,29394,0.0001872741592696099,,,,0.0001872741592696099,,,,,,
,0.7054910659790039,1.420638918876648,29606,,138,0.9326096177101135,0.2375081479549408,,0.49768614768981934,,,,,
,,,29606,,138,,,,,0.8784649968147278,0.16735251247882843,0.6156924962997437,0.6827378869056702,0.8065325021743774
0.00018297248079510682,,,29607,0.00018297248079510682,,,,0.00018297248079510682,,,,,,
,0.6960516571998596,1.4072465896606445,29819,,139,0.9261733293533325,0.24985727667808533,,0.4962165057659149,,,,,
,,,29819,,139,,,,,0.8759468197822571,0.16651475429534912,0.613711953163147,0.6828765273094177,0.8051517009735107
0.0001787023693498504,,,29820,0.0001787023693498504,,,,0.0001787023693498504,,,,,,
,0.7046839594841003,1.417224407196045,30032,,140,0.925966203212738,0.24084419012069702,,0.49911484122276306,,,,,
,,,30032,,140,,,,,0.8798859715461731,0.16719405353069305,0.6173370480537415,0.6824942827224731,0.8080468773841858
0.00017446545579439014,,,30033,0.00017446545579439014,,,,0.00017446545579439014,,,,,,
,0.700924277305603,1.415955901145935,30245,,141,0.9298107028007507,0.2519329786300659,,0.5002525448799133,,,,,
,,,30245,,141,,,,,0.8809462785720825,0.16759350895881653,0.6182620525360107,0.6811529994010925,0.8084433674812317
0.00017026335831018502,,,30246,0.00017026335831018502,,,,0.00017026335831018502,,,,,,
,0.7013359665870667,1.411136269569397,30458,,142,0.9209990501403809,0.24657030403614044,,0.49860137701034546,,,,,
,,,30458,,142,,,,,0.8728464245796204,0.1653921902179718,0.6118602156639099,0.6822071075439453,0.8030481338500977
0.00016609768178158033,,,30459,0.00016609768178158033,,,,0.00016609768178158033,,,,,,
,0.705947995185852,1.4105771780014038,30671,,143,0.912575900554657,0.2506267726421356,,0.4966825544834137,,,,,
,,,30671,,143,,,,,0.875248908996582,0.16559848189353943,0.6138604879379272,0.6813574433326721,0.805440366268158
0.00016197001718286334,,,30672,0.00016197001718286334,,,,0.00016197001718286334,,,,,,
,0.7074964046478271,1.425149917602539,30884,,144,0.9347125887870789,0.23172186315059662,,0.500594437122345,,,,,
,,,30884,,144,,,,,0.8730737566947937,0.1646435409784317,0.6120938658714294,0.6808601021766663,0.8047664165496826
0.0001578819409706303,,,30885,0.0001578819409706303,,,,0.0001578819409706303,,,,,,
,0.6774930357933044,1.3886936902999878,31097,,145,0.9223673343658447,0.23397740721702576,,0.5000340342521667,,,,,
,,,31097,,145,,,,,0.8725560903549194,0.164376363158226,0.6120809316635132,0.6801921725273132,0.8042782545089722
0.00015383501448169932,,,31098,0.00015383501448169932,,,,0.00015383501448169932,,,,,,
,0.693361759185791,1.4091731309890747,31310,,146,0.9312536120414734,0.24642756581306458,,0.5003692507743835,,,,,
,,,31310,,146,,,,,0.8762031197547913,0.1649756282567978,0.6159975528717041,0.6781951785087585,0.8064573407173157
0.00014983078333679766,,,31311,0.00014983078333679766,,,,0.00014983078333679766,,,,,,
,0.6802613735198975,1.3901066780090332,31523,,147,0.9209149479866028,0.2403913140296936,,0.49877557158470154,,,,,
,,,31523,,147,,,,,0.8662312626838684,0.16293279826641083,0.60643070936203,0.6803991794586182,0.8001661896705627
0.0001458707768502509,,,31524,0.0001458707768502509,,,,0.0001458707768502509,,,,,,
,0.6877885460853577,1.3986726999282837,31736,,148,0.9241005182266235,0.248190239071846,,0.4976678192615509,,,,,
,,,31736,,148,,,,,0.8753405809402466,0.16450317203998566,0.6157812476158142,0.6777604222297668,0.8058933615684509
0.00014195650744590024,,,31737,0.00014195650744590024,,,,0.00014195650744590024,,,,,,
,0.6758763194084167,1.3933824300765991,31949,,149,0.9344582557678223,0.23706486821174622,,0.5005539059638977,,,,,
,,,31949,,149,,,,,0.8720492124557495,0.16335301101207733,0.6126164197921753,0.6786298155784607,0.804776132106781
0.00013808947007947056,,,31950,0.00013808947007947056,,,,0.00013808947007947056,,,,,,
,0.6829971671104431,1.4060508012771606,32162,,150,0.9427695274353027,0.22920507192611694,,0.5033374428749084,,,,,
,,,32162,,150,,,,,0.8692907094955444,0.16243329644203186,0.6110709309577942,0.6775846481323242,0.8026439547538757
0.00013427114166761003,,,32163,0.00013427114166761003,,,,0.00013427114166761003,,,,,,
,0.6685886383056641,1.3807581663131714,32375,,151,0.9261897206306458,0.2395833134651184,,0.49814924597740173,,,,,
,,,32375,,151,,,,,0.8713890910148621,0.1627061814069748,0.6119252443313599,0.6762121319770813,0.8054404854774475
0.00013050298052382013,,,32376,0.00013050298052382013,,,,0.00013050298052382013,,,,,,
,0.6625388860702515,1.383952260017395,32588,,152,0.941541314125061,0.23474974930286407,,0.5012855529785156,,,,,
,,,32588,,152,,,,,0.87030428647995,0.1624324768781662,0.611235499382019,0.6772139668464661,0.8045082688331604
0.00012678642580148838,,,32589,0.00012678642580148838,,,,0.00012678642580148838,,,,,,
,0.6617655158042908,1.3741204738616943,32801,,153,0.9256390333175659,0.23775294423103333,,0.49907100200653076,,,,,
,,,32801,,153,,,,,0.865558385848999,0.16104163229465485,0.6077530980110168,0.6776703596115112,0.801280677318573
0.00012312289694424173,,,32802,0.00012312289694424173,,,,0.00012312289694424173,,,,,,
,0.672600507736206,1.3851770162582397,33014,,154,0.9262505173683167,0.2328922301530838,,0.49890249967575073,,,,,
,,,33014,,154,,,,,0.8673361539840698,0.1612311750650406,0.6098588109016418,0.6749210357666016,0.8023510575294495
0.0001195137931438251,,,33015,0.0001195137931438251,,,,0.0001195137931438251,,,,,,
,0.667725682258606,1.381447196006775,33227,,155,0.9281612038612366,0.2383037805557251,,0.49928170442581177,,,,,
,,,33227,,155,,,,,0.8614875674247742,0.15980437397956848,0.6043843626976013,0.6769862174987793,0.7989819049835205
0.00011596049280571633,,,33228,0.00011596049280571633,,,,0.00011596049280571633,,,,,,
,0.6699004173278809,1.3832826614379883,33440,,156,0.926081657409668,0.22782164812088013,,0.5006831288337708,,,,,
,,,33440,,156,,,,,0.864939272403717,0.16038568317890167,0.6082839369773865,0.6740741729736328,0.8008232712745667
0.0001124643530226789,,,33441,0.0001124643530226789,,,,0.0001124643530226789,,,,,,
,0.6545113921165466,1.3668476343154907,33653,,157,0.9265652298927307,0.24117763340473175,,0.498107373714447,,,,,
,,,33653,,157,,,,,0.8638179302215576,0.15960381925106049,0.6074091792106628,0.6745216846466064,0.801019012928009
0.00010902670905645485,,,33654,0.00010902670905645485,,,,0.00010902670905645485,,,,,,
,0.6714365482330322,1.3869110345840454,33866,,158,0.9299435615539551,0.23309463262557983,,0.5010055303573608,,,,,
,,,33866,,158,,,,,0.8671392202377319,0.16020795702934265,0.6106060743331909,0.6724615693092346,0.8032565116882324
0.00010564887382779569,,,33867,0.00010564887382779569,,,,0.00010564887382779569,,,,,,
,0.6290055513381958,1.344234824180603,34079,,159,0.9297084808349609,0.23484371602535248,,0.5007502436637878,,,,,
,,,34079,,159,,,,,0.8649598956108093,0.15943799912929535,0.6091226935386658,0.6734741926193237,0.8019213676452637
0.00010233213741502532,,,34080,0.00010233213741502532,,,,0.00010233213741502532,,,,,,
,0.6442516446113586,1.3549134731292725,34292,,160,0.9217296242713928,0.23617519438266754,,0.499593585729599,,,,,
,,,34292,,160,,,,,0.8644786477088928,0.15922243893146515,0.6088088154792786,0.6725414991378784,0.8017035126686096
9.907776656132784e-05,,,34293,9.907776656132784e-05,,,,9.907776656132784e-05,,,,,,
,0.6561766862869263,1.3720723390579224,34505,,161,0.9323992729187012,0.24138690531253815,,0.4993921220302582,,,,,
,,,34505,,161,,,,,0.8618088364601135,0.15808460116386414,0.6067121624946594,0.6723837852478027,0.8007360696792603
9.588700419094699e-05,,,34506,9.588700419094699e-05,,,,9.588700419094699e-05,,,,,,
,0.6436927318572998,1.3566465377807617,34718,,162,0.9245733022689819,0.2326260358095169,,0.501334547996521,,,,,
,,,34718,,162,,,,,0.8625324964523315,0.15820087492465973,0.6070563197135925,0.6722788214683533,0.8016067743301392
9.276106893448261e-05,,,34719,9.276106893448261e-05,,,,9.276106893448261e-05,,,,,,
,0.6477569937705994,1.3628871440887451,34931,,163,0.9306557774543762,0.23358725011348724,,0.4996044635772705,,,,,
,,,34931,,163,,,,,0.8583043813705444,0.1571231335401535,0.6036720871925354,0.6722650527954102,0.7986903786659241
8.97011546634659e-05,,,34932,8.97011546634659e-05,,,,8.97011546634659e-05,,,,,,
,0.6297512650489807,1.3502589464187622,35144,,164,0.9370253682136536,0.22421301901340485,,0.5039902329444885,,,,,
,,,35144,,164,,,,,0.864194929599762,0.15789823234081268,0.6093481779098511,0.6712642312049866,0.8032453060150146
8.670843003439054e-05,,,35145,8.670843003439054e-05,,,,8.670843003439054e-05,,,,,,
,0.6103283762931824,1.3237178325653076,35357,,165,0.926453709602356,0.2416391521692276,,0.5003252029418945,,,,,
,,,35357,,165,,,,,0.8639202117919922,0.15782898664474487,0.6092539429664612,0.670432448387146,0.8029282093048096
8.378403804237399e-05,,,35358,8.378403804237399e-05,,,,8.378403804237399e-05,,,,,,
,0.6478435397148132,1.3621734380722046,35570,,166,0.9250490069389343,0.22527028620243073,,0.5036106109619141,,,,,
,,,35570,,166,,,,,0.858417809009552,0.15644554793834686,0.6050540804862976,0.6706789135932922,0.7988907098770142
8.092909558461955e-05,,,35571,8.092909558461955e-05,,,,8.092909558461955e-05,,,,,,
,0.6195746064186096,1.3336628675460815,35783,,167,0.927321195602417,0.23452743887901306,,0.5008552670478821,,,,,
,,,35783,,167,,,,,0.8604474067687988,0.1566554754972458,0.6066457629203796,0.6699079275131226,0.8009380102157593
7.814469303384569e-05,,,35784,7.814469303384569e-05,,,,7.814469303384569e-05,,,,,,
,0.6287106871604919,1.339373230934143,35996,,168,0.9223513603210449,0.2344074845314026,,0.49897363781929016,,,,,
,,,35996,,168,,,,,0.8604087233543396,0.1563396006822586,0.6067078113555908,0.6696107387542725,0.8014306426048279
7.543189382184604e-05,,,35997,7.543189382184604e-05,,,,7.543189382184604e-05,,,,,,
,0.6188293099403381,1.332514762878418,36209,,169,0.9282640814781189,0.24023857712745667,,0.49910664558410645,,,,,
,,,36209,,169,,,,,0.8610395193099976,0.1561487466096878,0.6081671118736267,0.668586790561676,0.8016144633293152
7.279173403333901e-05,,,36210,7.279173403333901e-05,,,,7.279173403333901e-05,,,,,,
,0.6214097738265991,1.3350481986999512,36422,,170,0.9300436973571777,0.2354414314031601,,0.4972330629825592,,,,,
,,,36422,,170,,,,,0.859230637550354,0.15543869137763977,0.6067377328872681,0.6682458519935608,0.8008458018302917
7.022522201026077e-05,,,36423,7.022522201026077e-05,,,,7.022522201026077e-05,,,,,,
,0.6234738826751709,1.345671534538269,36635,,171,0.9415101408958435,0.22745417058467865,,0.5028848052024841,,,,,
,,,36635,,171,,,,,0.8587558269500732,0.15535767376422882,0.606114387512207,0.6691240072250366,0.8006815910339355
6.773333796665539e-05,,,36636,6.773333796665539e-05,,,,6.773333796665539e-05,,,,,,
,0.6102378368377686,1.321376085281372,36848,,172,0.9229784607887268,0.23822622001171112,,0.49929824471473694,,,,,
,,,36848,,172,,,,,0.8610430359840393,0.15564726293087006,0.6088504791259766,0.6672261953353882,0.8019410967826843
6.531703361430657e-05,,,36849,6.531703361430657e-05,,,,6.531703361430657e-05,,,,,,
