lr-AdamW/pg3,lr-AdamW/pg2,valid_collapse,lr-AdamW/pg1,valid_loss_t,valid_loss_c,epoch,valid_loss,step,valid_loss_a,train_loss_a,train_loss,train_loss_c,train_collapse,train_loss_t
0.00040855355265258784,0.00040855355265258784,,0.00040855355265258784,,,,,18531,,,,,,
,,0.27491748332977295,,0.7724280953407288,0.8682246804237366,87,1.4849334955215454,18743,0.6646071076393127,,,,,
,,,,,,87,,18743,,0.16717281937599182,0.8742135763168335,0.6112287640571594,0.6806363463401794,0.8028525710105896
0.0004048963396343925,0.0004048963396343925,,0.0004048963396343925,,,,,18744,,,,,,
,,0.27871042490005493,,0.7870473861694336,0.8898171782493591,88,1.5125747919082642,18956,0.6741424202919006,,,,,
,,,,,,88,,18956,,0.16649112105369568,0.8727025389671326,0.6099012494087219,0.6818867325782776,0.8025215864181519
0.0004011859354673519,0.0004011859354673519,,0.0004011859354673519,,,,,18957,,,,,,
,,0.2649068534374237,,0.7791284918785095,0.8708839416503906,89,1.460893154144287,19169,0.6358867883682251,,,,,
,,,,,,89,,19169,,0.1655588448047638,0.8691079616546631,0.6066834926605225,0.6828138828277588,0.8004148006439209
0.00039742375724604435,0.00039742375724604435,,0.00039742375724604435,,,,,19170,,,,,,
,,0.2743416428565979,,0.7640883922576904,0.8509840965270996,90,1.4692306518554688,19382,0.6616944670677185,,,,,
,,,,,,90,,19382,,0.16502098739147186,0.867341160774231,0.6049602627754211,0.6819074749946594,0.7996803522109985
0.0003936112418388327,0.0003936112418388327,,0.0003936112418388327,,,,,19383,,,,,,
,,0.2871910333633423,,0.7695286273956299,0.8567649722099304,91,1.448522925376892,19595,0.6353761553764343,,,,,
,,,,,,91,,19595,,0.1643882393836975,0.8666428327560425,0.604864776134491,0.6816182136535645,0.7996443510055542
0.00038974984533908855,0.00038974984533908855,,0.00038974984533908855,,,,,19596,,,,,,
,,0.27088749408721924,,0.7469936609268188,0.8301339149475098,92,1.423348307609558,19808,0.6347845196723938,,,,,
,,,,,,92,,19808,,0.16316573321819305,0.8618043065071106,0.6008037328720093,0.6812371611595154,0.7964733839035034
0.00038584104250907454,0.00038584104250907454,,0.00038584104250907454,,,,,19809,,,,,,
,,0.268126517534256,,0.7677024006843567,0.8587892651557922,93,1.4635584354400635,20021,0.6503126621246338,,,,,
,,,,,,93,,20021,,0.1634378433227539,0.8655049204826355,0.605198085308075,0.6798585653305054,0.7989360094070435
0.00038188632621669657,0.00038188632621669657,,0.00038188632621669657,,,,,20022,,,,,,
,,0.2641085982322693,,0.7759188413619995,0.8642382621765137,94,1.4768657684326172,20234,0.656787097454071,,,,,
,,,,,,94,,20234,,0.16431096196174622,0.869468092918396,0.6091353297233582,0.6785326600074768,0.8011786341667175
0.00037788720686534043,0.00037788720686534043,,0.00037788720686534043,,,,,20235,,,,,,
,,0.2840143144130707,,0.783692479133606,0.8720354437828064,95,1.4855278730392456,20447,0.6576639413833618,,,,,
,,,,,,95,,20447,,0.16305428743362427,0.8627320528030396,0.6017430424690247,0.6803851127624512,0.7976127862930298
0.0003738452118170121,0.0003738452118170121,,0.0003738452118170121,,,,,20448,,,,,,
,,0.27467504143714905,,0.7633515000343323,0.8489886522293091,96,1.4607990980148315,20660,0.6546290516853333,,,,,
,,,,,,96,,20660,,0.16432908177375793,0.8688831925392151,0.6078736782073975,0.6783279776573181,0.8012348413467407
0.0003697618848090004,0.0003697618848090004,,0.0003697618848090004,,,,,20661,,,,,,
,,0.2549481987953186,,0.7586874961853027,0.8479946255683899,97,1.4445338249206543,20873,0.6411927342414856,,,,,
,,,,,,97,,20873,,0.16377292573451996,0.8677656650543213,0.6068581342697144,0.6787816286087036,0.8011272549629211
0.0003656387853642856,0.0003656387853642856,,0.0003656387853642856,,,,,20874,,,,,,
,,0.26741647720336914,,0.7831600308418274,0.8720874190330505,98,1.4676305055618286,21086,0.6400067210197449,,,,,
,,,,,,98,,21086,,0.16188469529151917,0.8611951470375061,0.6020421385765076,0.6789401769638062,0.7965789437294006
0.0003614774881959196,0.0003614774881959196,,0.0003614774881959196,,,,,21087,,,,,,
,,0.28406572341918945,,0.7676988244056702,0.8495728373527527,99,1.4365350008010864,21299,0.627899169921875,,,,,
,,,,,,99,,21299,,0.161753311753273,0.8620923161506653,0.6030224561691284,0.6775879859924316,0.7976555228233337
0.0003572795826056039,0.0003572795826056039,,0.0003572795826056039,,,,,21300,,,,,,
,,0.25600504875183105,,0.7693605422973633,0.8586171269416809,100,1.4459606409072876,21512,0.6319717764854431,,,,,
,,,,,,100,,21512,,0.16292880475521088,0.8660647869110107,0.60627281665802,0.6772127747535706,0.7999996542930603
0.00035304667187669673,0.00035304667187669673,,0.00035304667187669673,,,,,21513,,,,,,
,,0.2672056555747986,,0.7526938915252686,0.8320954442024231,101,1.4497675895690918,21725,0.6573728919029236,,,,,
,,,,,,101,,21725,,0.16163866221904755,0.860938310623169,0.6018571853637695,0.6778153777122498,0.7967419624328613
0.00034878037266187925,0.00034878037266187925,,0.00034878037266187925,,,,,21726,,,,,,
,,0.2636427581310272,,0.7616680264472961,0.8438926935195923,102,1.442309021949768,21938,0.6395286321640015,,,,,
,,,,,,102,,21938,,0.16161856055259705,0.8618671298027039,0.602373480796814,0.6779449582099915,0.7981238961219788
0.0003444823143657163,0.0003444823143657163,,0.0003444823143657163,,,,,21939,,,,,,
,,0.2740417718887329,,0.7668764591217041,0.8528029918670654,103,1.4529705047607422,22151,0.6431307196617126,,,,,
,,,,,,103,,22151,,0.16154733300209045,0.8634275197982788,0.6043981909751892,0.6759934425354004,0.799362063407898
0.00034015413852234676,0.00034015413852234676,,0.00034015413852234676,,,,,22152,,,,,,
,,0.25642719864845276,,0.7674954533576965,0.8576212525367737,104,1.4558792114257812,22364,0.6433207988739014,,,,,
,,,,,,104,,22364,,0.16023916006088257,0.8577094674110413,0.5996949672698975,0.6769862174987793,0.7952458262443542
0.00033579749816854123,0.00033579749816854123,,0.00033579749816854123,,,,,22365,,,,,,
,,0.26080694794654846,,0.7706077694892883,0.8596619963645935,105,1.4828025102615356,22577,0.6676676869392395,,,,,
,,,,,,105,,22577,,0.16068139672279358,0.8615038394927979,0.6026821136474609,0.6759397387504578,0.7989633083343506
0.0003314140572123668,0.0003314140572123668,,0.0003314140572123668,,,,,22578,,,,,,
,,0.273844450712204,,0.7717815637588501,0.8574220538139343,106,1.4794210195541382,22790,0.6648192405700684,,,,,
,,,,,,106,,22790,,0.1616126000881195,0.8667455911636353,0.6090517044067383,0.6740934252738953,0.8012140989303589
0.0003270054897976995,0.0003270054897976995,,0.0003270054897976995,,,,,22791,,,,,,
,,0.28056800365448,,0.7697646617889404,0.8528105616569519,107,1.4463367462158203,23003,0.6350491642951965,,,,,
,,,,,,107,,23003,,0.15971101820468903,0.8570818901062012,0.5999324321746826,0.6755186915397644,0.7948096394538879
0.00032257347966482754,0.00032257347966482754,,0.00032257347966482754,,,,,23004,,,,,,
,,0.2662470042705536,,0.7664555311203003,0.8576580286026001,108,1.4589073657989502,23216,0.6468505263328552,,,,,
,,,,,,108,,23216,,0.15989810228347778,0.8596773147583008,0.6020717024803162,0.6753820180892944,0.7974866628646851
0.0003181197195073897,0.0003181197195073897,,0.0003181197195073897,,,,,23217,,,,,,
,,0.2805558145046234,,0.7600865364074707,0.844521164894104,109,1.436309814453125,23429,0.6340059638023376,,,,,
,,,,,,109,,23429,,0.16096094250679016,0.8648145794868469,0.6073945164680481,0.6741266250610352,0.800312876701355
0.00031364591032589397,0.00031364591032589397,,0.00031364591032589397,,,,,23430,,,,,,
,,0.253628671169281,,0.7712637782096863,0.8652114272117615,110,1.454174280166626,23642,0.6359366178512573,,,,,
,,,,,,110,,23642,,0.15906785428524017,0.8572467565536499,0.5997539758682251,0.675466001033783,0.7966036200523376
0.00030915376077806354,0.00030915376077806354,,0.00030915376077806354,,,,,23643,,,,,,
,,0.2574487030506134,,0.7726646661758423,0.8610620498657227,111,1.4592390060424805,23855,0.6423757076263428,,,,,
,,,,,,111,,23855,,0.15896941721439362,0.8588472008705139,0.60199373960495,0.674432098865509,0.7977620363235474
0.0003046449865262582,0.0003046449865262582,,0.0003046449865262582,,,,,23856,,,,,,
,,0.24553748965263367,,0.788710355758667,0.8859908580780029,112,1.4686293601989746,24068,0.6312786340713501,,,,,
,,,,,,112,,24068,,0.1585179567337036,0.8570623397827148,0.6007547974586487,0.6741134524345398,0.7963341474533081
0.0003001213095822213,0.0003001213095822213,,0.0003001213095822213,,,,,24069,,,,,,
,,0.2530915141105652,,0.7708362340927124,0.8507902026176453,113,1.4248442649841309,24281,0.6140310764312744,,,,,
,,,,,,113,,24281,,0.15788081288337708,0.8564165234565735,0.6002951264381409,0.6731022000312805,0.7967764735221863
0.00029558445764940036,0.00029558445764940036,,0.00029558445764940036,,,,,24282,,,,,,
,,0.26376062631607056,,0.7731410264968872,0.8641240000724792,114,1.4768855571746826,24494,0.6582531929016113,,,,,
,,,,,,114,,24494,,0.15799754858016968,0.8556103706359863,0.599168598651886,0.6732048988342285,0.7960569262504578
0.00029103616346309565,0.00029103616346309565,,0.00029103616346309565,,,,,24495,,,,,,
,,0.24814175069332123,,0.76638263463974,0.8523777723312378,115,1.438333511352539,24707,0.628953218460083,,,,,
,,,,,,115,,24707,,0.15733657777309418,0.8549357056617737,0.5992093086242676,0.6726691722869873,0.7959886789321899
0.00028647816412868466,0.00028647816412868466,,0.00028647816412868466,,,,,24708,,,,,,
,,0.25649622082710266,,0.785524308681488,0.8824390172958374,116,1.4654213190078735,24920,0.6314396262168884,,,,,
,,,,,,116,,24920,,0.15795496106147766,0.858492910861969,0.6025505065917969,0.6719334125518799,0.7985255122184753
0.00028191220045817994,0.00028191220045817994,,0.00028191220045817994,,,,,24921,,,,,,
,,0.2536799907684326,,0.7655324339866638,0.8500264286994934,117,1.412597894668579,25133,0.6048185229301453,,,,,
,,,,,,117,,25133,,0.15834957361221313,0.8613007664680481,0.6055394411087036,0.6706833243370056,0.8003630638122559
0.00027734001630536987,0.00027734001630536987,,0.00027734001630536987,,,,,25134,,,,,,
,,0.25667887926101685,,0.7734249234199524,0.8596193194389343,118,1.44184148311615,25346,0.625319242477417,,,,,
,,,,,,118,,25346,,0.15601693093776703,0.85185706615448,0.5970695614814758,0.6720761060714722,0.7946110963821411
0.0002727633578997978,0.0002727633578997978,,0.0002727633578997978,,,,,25347,,,,,,
,,0.2735486626625061,,0.7616754770278931,0.8496893048286438,119,1.427323341369629,25559,0.6216409802436829,,,,,
,,,,,,119,,25559,,0.1572609394788742,0.8579264879226685,0.6030444502830505,0.6700692176818848,0.798287034034729
0.0002681839731798343,0.0002681839731798343,,0.0002681839731798343,,,,,25560,,,,,,
,,0.27666452527046204,,0.7769234776496887,0.8681151866912842,120,1.4544084072113037,25772,0.6318890452384949,,,,,
,,,,,,120,,25772,,0.15577685832977295,0.8520796895027161,0.5974310636520386,0.6706026792526245,0.7951745986938477
0.00026360361112509644,0.00026360361112509644,,0.00026360361112509644,,,,,25773,,,,,,
,,0.27673301100730896,,0.762069821357727,0.8447015881538391,121,1.4264310598373413,25985,0.6230454444885254,,,,,
,,,,,,121,,25985,,0.15553611516952515,0.8517985343933105,0.5980091094970703,0.6706717014312744,0.7945155501365662
0.00025902402108846946,0.00025902402108846946,,0.00025902402108846946,,,,,25986,,,,,,
,,0.24994857609272003,,0.771716296672821,0.8658463954925537,122,1.435326337814331,26198,0.6165450215339661,,,,,
,,,,,,122,,26198,,0.1553979516029358,0.8530107736587524,0.6000189185142517,0.6697715520858765,0.7952064275741577
0.0002544469521279858,0.0002544469521279858,,0.0002544469521279858,,,,,26199,,,,,,
,,0.2548653483390808,,0.7784091234207153,0.8700563311576843,123,1.4185738563537598,26411,0.5943411588668823,,,,,
,,,,,,123,,26411,,0.15646140277385712,0.8587591648101807,0.6045483946800232,0.6679553985595703,0.8000472187995911
0.0002498741523388171,0.0002498741523388171,,0.0002498741523388171,,,,,26412,,,,,,
,,0.25496143102645874,,0.7717844247817993,0.8687732219696045,124,1.4302661418914795,26624,0.6099874377250671,,,,,
,,,,,,124,,26624,,0.1545080989599228,0.8510065674781799,0.597989559173584,0.6692623496055603,0.7950071692466736
0.0002453073681856333,0.0002453073681856333,,0.0002453073681856333,,,,,26625,,,,,,
,,0.24533957242965698,,0.7789437174797058,0.872184157371521,125,1.4272605180740356,26837,0.6016965508460999,,,,,
,,,,,,125,,26837,,0.15498971939086914,0.853796124458313,0.6006543040275574,0.6684768199920654,0.7969584465026855
0.00024074834383558548,0.00024074834383558548,,0.00024074834383558548,,,,,26838,,,,,,
,,0.2452290654182434,,0.7778053283691406,0.8659924268722534,126,1.430552363395691,27050,0.6086536049842834,,,,,
,,,,,,126,,27050,,0.15370577573776245,0.8477530479431152,0.5953167676925659,0.6688143610954285,0.7927778363227844
0.00023619882049216457,0.00023619882049216457,,0.00023619882049216457,,,,,27051,,,,,,
,,0.24634253978729248,,0.776102602481842,0.8686726689338684,127,1.4391127824783325,27263,0.6167251467704773,,,,,
,,,,,,127,,27263,,0.15330787003040314,0.8470472097396851,0.5952215790748596,0.6677033305168152,0.7922570705413818
0.00023166053573019373,0.00023166053573019373,,0.00023166053573019373,,,,,27264,,,,,,
,,0.2735225260257721,,0.7687071561813354,0.856751024723053,128,1.4357235431671143,27476,0.6229944229125977,,,,,
,,,,,,128,,27476,,0.15271565318107605,0.8467795848846436,0.5947270393371582,0.6681436896324158,0.7934009432792664
0.00022713522283220568,0.00022713522283220568,,0.00022713522283220568,,,,,27477,,,,,,
,,0.254051148891449,,0.7611098289489746,0.8421347737312317,129,1.4068875312805176,27689,0.6052653193473816,,,,,
,,,,,,129,,27689,,0.1535973697900772,0.8520700335502625,0.6005509495735168,0.6663655638694763,0.7963945269584656
0.000222624610126459,0.000222624610126459,,0.000222624610126459,,,,,27690,,,,,,
,,0.24350062012672424,,0.7646949887275696,0.8600854277610779,130,1.4166629314422607,27902,0.6042726635932922,,,,,
,,,,,,130,,27902,,0.15270361304283142,0.8477619886398315,0.596207320690155,0.666873037815094,0.7939092516899109
0.00021813042032684785,0.00021813042032684785,,0.00021813042032684785,,,,,27903,,,,,,
,,0.24297839403152466,,0.7730520367622375,0.8641789555549622,131,1.4209282398223877,28115,0.6023127436637878,,,,,
,,,,,,131,,28115,,0.15291446447372437,0.8492209911346436,0.5977005958557129,0.6657710671424866,0.7949122786521912
0.00021365436987495437,0.00021365436987495437,,0.00021365436987495437,,,,,28116,,,,,,
,,0.2435493916273117,,0.7746232748031616,0.8664541244506836,132,1.4274109601974487,28328,0.6068722009658813,,,,,
,,,,,,132,,28328,,0.1528615653514862,0.8502196669578552,0.5986872911453247,0.6659389138221741,0.7960292100906372
0.00020919816828449792,0.00020919816828449792,,0.00020919816828449792,,,,,28329,,,,,,
,,0.24146084487438202,,0.775668740272522,0.8739473819732666,133,1.4226223230361938,28541,0.5978142619132996,,,,,
,,,,,,133,,28541,,0.15147455036640167,0.8439174890518188,0.5932279229164124,0.6667115688323975,0.7916580438613892
0.00020476351748842988,0.00020476351748842988,,0.00020476351748842988,,,,,28542,,,,,,
,,0.2513810992240906,,0.7892935276031494,0.885931670665741,134,1.4624887704849243,28754,0.6248762607574463,,,,,
,,,,,,134,,28754,,0.15201720595359802,0.847762405872345,0.5970555543899536,0.6652538180351257,0.7944349050521851
0.00020035211118892308,0.00020035211118892308,,0.00020035211118892308,,,,,28755,,,,,,
,,0.2555743157863617,,0.7656473517417908,0.8503945469856262,135,1.4162691831588745,28967,0.6082482933998108,,,,,
,,,,,,135,,28967,,0.1504136472940445,0.8407133221626282,0.591110348701477,0.6665450930595398,0.7894887924194336
0.00019596563421050585,0.00019596563421050585,,0.00019596563421050585,,,,,28968,,,,,,
,,0.27318036556243896,,0.769203782081604,0.8544287085533142,136,1.4299652576446533,29180,0.6181490421295166,,,,,
,,,,,,136,,29180,,0.15095743536949158,0.8443669080734253,0.594149649143219,0.6648696660995483,0.7926691770553589
0.0001916057618565857,0.0001916057618565857,,0.0001916057618565857,,,,,29181,,,,,,
,,0.2564534842967987,,0.7702516317367554,0.8513975739479065,137,1.416211724281311,29393,0.6053871512413025,,,,,
,,,,,,137,,29393,,0.15071770548820496,0.8456189632415771,0.5962502360343933,0.6641683578491211,0.793552041053772
0.0001872741592696099,0.0001872741592696099,,0.0001872741592696099,,,,,29394,,,,,,
,,0.26030653715133667,,0.7657727599143982,0.8536885976791382,138,1.3868143558502197,29606,0.5770835280418396,,,,,
,,,,,,138,,29606,,0.1509707272052765,0.8480812311172485,0.5979998707771301,0.6628149151802063,0.7962210178375244
0.00018297248079510682,0.00018297248079510682,,0.00018297248079510682,,,,,29607,,,,,,
,,0.24384230375289917,,0.7711354494094849,0.8544065356254578,139,1.3970400094985962,29819,0.5842689871788025,,,,,
,,,,,,139,,29819,,0.151320219039917,0.8495580554008484,0.5998023152351379,0.6629126071929932,0.7966732382774353
0.0001787023693498504,0.0001787023693498504,,0.0001787023693498504,,,,,29820,,,,,,
,,0.24577657878398895,,0.7615371346473694,0.8483704924583435,140,1.3814988136291504,30032,0.576545000076294,,,,,
,,,,,,140,,30032,,0.14946193993091583,0.841651439666748,0.5932478904724121,0.6641391515731812,0.7911311388015747
0.00017446545579439014,0.00017446545579439014,,0.00017446545579439014,,,,,30033,,,,,,
,,0.26870569586753845,,0.7761524319648743,0.8619996905326843,141,1.42123281955719,30245,0.6021567583084106,,,,,
,,,,,,141,,30245,,0.1497984081506729,0.8429637551307678,0.5935291647911072,0.6631598472595215,0.7928016781806946
0.00017026335831018502,0.00017026335831018502,,0.00017026335831018502,,,,,30246,,,,,,
,,0.2561487555503845,,0.7817507982254028,0.8753932118415833,142,1.442887306213379,30458,0.614315390586853,,,,,
,,,,,,142,,30458,,0.1492266058921814,0.8415976166725159,0.5930151343345642,0.6624960899353027,0.7917266488075256
0.00016609768178158033,0.00016609768178158033,,0.00016609768178158033,,,,,30459,,,,,,
,,0.24345837533473969,,0.7733750343322754,0.8694760799407959,143,1.4201407432556152,30671,0.5987153649330139,,,,,
,,,,,,143,,30671,,0.14870043098926544,0.8389158248901367,0.590850830078125,0.6633924245834351,0.7895797491073608
0.00016197001718286334,0.00016197001718286334,,0.00016197001718286334,,,,,30672,,,,,,
,,0.24774698913097382,,0.7634673714637756,0.8527684807777405,144,1.3774101734161377,30884,0.5692921876907349,,,,,
,,,,,,144,,30884,,0.14974723756313324,0.8453548550605774,0.5973010063171387,0.661288857460022,0.793914258480072
0.0001578819409706303,0.0001578819409706303,,0.0001578819409706303,,,,,30885,,,,,,
,,0.23431344330310822,,0.7703238129615784,0.874588131904602,145,1.4005662202835083,31097,0.5781102180480957,,,,,
,,,,,,145,,31097,,0.14939430356025696,0.8453123569488525,0.5969175696372986,0.6611989736557007,0.7949187755584717
0.00015383501448169932,0.00015383501448169932,,0.00015383501448169932,,,,,31098,,,,,,
,,0.260741263628006,,0.7733484506607056,0.8684496879577637,146,1.4346970319747925,31310,0.6137980222702026,,,,,
,,,,,,146,,31310,,0.1497177928686142,0.8472836017608643,0.5985031723976135,0.6608628630638123,0.7966281771659851
0.00014983078333679766,0.00014983078333679766,,0.00014983078333679766,,,,,31311,,,,,,
,,0.2626715302467346,,0.7692641019821167,0.8603836894035339,147,1.4049105644226074,31523,0.5900866985321045,,,,,
,,,,,,147,,31523,,0.14868102967739105,0.8428152799606323,0.5950950980186462,0.6610618233680725,0.7931731343269348
0.0001458707768502509,0.0001458707768502509,,0.0001458707768502509,,,,,31524,,,,,,
,,0.23797163367271423,,0.7711244225502014,0.8648759722709656,148,1.405299425125122,31736,0.5872991681098938,,,,,
,,,,,,148,,31736,,0.14801841974258423,0.8411307334899902,0.5938357710838318,0.6614776849746704,0.7923887372016907
0.00014195650744590024,0.00014195650744590024,,0.00014195650744590024,,,,,31737,,,,,,
,,0.2530432939529419,,0.7578254342079163,0.841222882270813,149,1.3818963766098022,31949,0.58237224817276,,,,,
,,,,,,149,,31949,,0.14835938811302185,0.8436904549598694,0.5960993766784668,0.6595511436462402,0.7945624589920044
0.00013808947007947056,0.00013808947007947056,,0.00013808947007947056,,,,,31950,,,,,,
,,0.24792389571666718,,0.7601662278175354,0.8444384932518005,150,1.372253179550171,32162,0.5699506998062134,,,,,
,,,,,,150,,32162,,0.147139772772789,0.8380130529403687,0.5915073752403259,0.6610298752784729,0.790239155292511
0.00013427114166761003,0.00013427114166761003,,0.00013427114166761003,,,,,32163,,,,,,
,,0.2516596019268036,,0.7631182074546814,0.8476789593696594,151,1.3734341859817505,32375,0.5680354833602905,,,,,
,,,,,,151,,32375,,0.14749467372894287,0.8414701819419861,0.5946338772773743,0.6595392227172852,0.7933175563812256
0.00013050298052382013,0.00013050298052382013,,0.00013050298052382013,,,,,32376,,,,,,
,,0.23859716951847076,,0.7714073061943054,0.8676539659500122,152,1.3890795707702637,32588,0.5695489048957825,,,,,
,,,,,,152,,32588,,0.14801841974258423,0.84482741355896,0.5977355241775513,0.6580538749694824,0.7958821654319763
0.00012678642580148838,0.00012678642580148838,,0.00012678642580148838,,,,,32589,,,,,,
,,0.23771120607852936,,0.7707976698875427,0.855000913143158,153,1.3881222009658813,32801,0.5752228498458862,,,,,
,,,,,,153,,32801,,0.1459222137928009,0.8356102108955383,0.5896160006523132,0.6598160266876221,0.789760172367096
0.00012312289694424173,0.00012312289694424173,,0.00012312289694424173,,,,,32802,,,,,,
,,0.2529388964176178,,0.7689564824104309,0.8617433309555054,154,1.402901530265808,33014,0.5875516533851624,,,,,
,,,,,,154,,33014,,0.14602170884609222,0.8369823694229126,0.5908182859420776,0.6594886779785156,0.791103184223175
0.0001195137931438251,0.0001195137931438251,,0.0001195137931438251,,,,,33015,,,,,,
,,0.23638442158699036,,0.7680098414421082,0.8610924482345581,155,1.3804525136947632,33227,0.5659014582633972,,,,,
,,,,,,155,,33227,,0.14517508447170258,0.8342379331588745,0.5886787176132202,0.6586191654205322,0.7894468903541565
0.00011596049280571633,0.00011596049280571633,,0.00011596049280571633,,,,,33228,,,,,,
,,0.23164969682693481,,0.778099000453949,0.8685792088508606,156,1.393689751625061,33440,0.5703505873680115,,,,,
,,,,,,156,,33440,,0.1465071439743042,0.8419249653816223,0.5968917012214661,0.6563757658004761,0.793944239616394
0.0001124643530226789,0.0001124643530226789,,0.0001124643530226789,,,,,33441,,,,,,
,,0.2672758996486664,,0.7587254643440247,0.8425086140632629,157,1.3781168460845947,33653,0.5774998068809509,,,,,
,,,,,,157,,33653,,0.1458832025527954,0.8403172492980957,0.5950616002082825,0.6564663052558899,0.7938063144683838
0.00010902670905645485,0.00010902670905645485,,0.00010902670905645485,,,,,33654,,,,,,
,,0.23120762407779694,,0.7745863795280457,0.8706938028335571,158,1.374456524848938,33866,0.5518165230751038,,,,,
,,,,,,158,,33866,,0.1449720859527588,0.8363577723503113,0.5915234088897705,0.6570686101913452,0.7912476062774658
0.00010564887382779569,0.00010564887382779569,,0.00010564887382779569,,,,,33867,,,,,,
,,0.2375236600637436,,0.7654432058334351,0.848712146282196,159,1.3671795129776,34079,0.5601018667221069,,,,,
,,,,,,159,,34079,,0.14511016011238098,0.8378879427909851,0.593380868434906,0.6565956473350525,0.7921746373176575
0.00010233213741502532,0.00010233213741502532,,0.00010233213741502532,,,,,34080,,,,,,
,,0.25183460116386414,,0.7625651955604553,0.848094642162323,160,1.371353268623352,34292,0.5660234689712524,,,,,
,,,,,,160,,34292,,0.14583827555179596,0.8411872982978821,0.5962064862251282,0.6559144258499146,0.794491708278656
9.907776656132784e-05,9.907776656132784e-05,,9.907776656132784e-05,,,,,34293,,,,,,
,,0.2463098019361496,,0.7697719931602478,0.8604084253311157,161,1.365696907043457,34505,0.5506066083908081,,,,,
,,,,,,161,,34505,,0.14426027238368988,0.8340868353843689,0.5897732973098755,0.6560412049293518,0.7898796796798706
9.588700419094699e-05,9.588700419094699e-05,,9.588700419094699e-05,,,,,34506,,,,,,
,,0.2574865221977234,,0.7755783200263977,0.8681375980377197,162,1.398095726966858,34718,0.5762377381324768,,,,,
,,,,,,162,,34718,,0.14438529312610626,0.8374350070953369,0.5934320688247681,0.654562771320343,0.7926674485206604
9.276106893448261e-05,9.276106893448261e-05,,9.276106893448261e-05,,,,,34719,,,,,,
,,0.27593106031417847,,0.7707290649414062,0.8591710329055786,163,1.417140245437622,34931,0.6021903157234192,,,,,
,,,,,,163,,34931,,0.14454449713230133,0.8379096388816833,0.5941426753997803,0.6546558141708374,0.7925877571105957
8.97011546634659e-05,8.97011546634659e-05,,8.97011546634659e-05,,,,,34932,,,,,,
,,0.2417413890361786,,0.7613422274589539,0.8497218489646912,164,1.3589686155319214,35144,0.5534365773200989,,,,,
,,,,,,164,,35144,,0.1433335542678833,0.8332884907722473,0.5896412134170532,0.6551653742790222,0.7902683615684509
8.670843003439054e-05,8.670843003439054e-05,,8.670843003439054e-05,,,,,35145,,,,,,
,,0.23167982697486877,,0.7711288332939148,0.8540356159210205,165,1.3590995073318481,35357,0.5465174317359924,,,,,
,,,,,,165,,35357,,0.14293259382247925,0.8314948081970215,0.5884830355644226,0.6553643941879272,0.7886413335800171
8.378403804237399e-05,8.378403804237399e-05,,8.378403804237399e-05,,,,,35358,,,,,,
,,0.2279248684644699,,0.7826690673828125,0.8726529479026794,166,1.378160834312439,35570,0.5504999160766602,,,,,
,,,,,,166,,35570,,0.14367227256298065,0.8360466957092285,0.5927911400794983,0.6539292335510254,0.7919573783874512
8.092909558461955e-05,8.092909558461955e-05,,8.092909558461955e-05,,,,,35571,,,,,,
,,0.2540835440158844,,0.7649844884872437,0.8468024730682373,167,1.3866965770721436,35783,0.5808031558990479,,,,,
,,,,,,167,,35783,,0.14345134794712067,0.8362790942192078,0.5932452082633972,0.653178870677948,0.7924103140830994
7.814469303384569e-05,7.814469303384569e-05,,7.814469303384569e-05,,,,,35784,,,,,,
,,0.2744615375995636,,0.7669265270233154,0.8493428230285645,168,1.405031442642212,35996,0.5968965888023376,,,,,
,,,,,,168,,35996,,0.1424117535352707,0.8322519063949585,0.5896844267845154,0.6532925367355347,0.7899958491325378
7.543189382184604e-05,7.543189382184604e-05,,7.543189382184604e-05,,,,,35997,,,,,,
,,0.23726195096969604,,0.7767659425735474,0.8649957776069641,169,1.3606113195419312,36209,0.5397304892539978,,,,,
,,,,,,169,,36209,,0.14266851544380188,0.8345656991004944,0.5920718312263489,0.652582049369812,0.7917226552963257
7.279173403333901e-05,7.279173403333901e-05,,7.279173403333901e-05,,,,,36210,,,,,,
,,0.22576169669628143,,0.7685545682907104,0.865888237953186,170,1.3636640310287476,36422,0.5464426279067993,,,,,
,,,,,,170,,36422,,0.14137569069862366,0.8278025984764099,0.5857324004173279,0.6539208889007568,0.7871217131614685
7.022522201026077e-05,7.022522201026077e-05,,7.022522201026077e-05,,,,,36423,,,,,,
,,0.22593951225280762,,0.7868526577949524,0.8870498538017273,171,1.3741668462753296,36635,0.5372154712677002,,,,,
,,,,,,171,,36635,,0.141756072640419,0.8316593170166016,0.5898498892784119,0.6528067588806152,0.7899565696716309
6.773333796665539e-05,6.773333796665539e-05,,6.773333796665539e-05,,,,,36636,,,,,,
,,0.24404855072498322,,0.7669230699539185,0.849511444568634,172,1.3543636798858643,36848,0.5461464524269104,,,,,
,,,,,,172,,36848,,0.14214064180850983,0.8342864513397217,0.5919514298439026,0.652182936668396,0.7923401594161987
6.531703361430657e-05,6.531703361430657e-05,,6.531703361430657e-05,,,,,36849,,,,,,
,,0.23190781474113464,,0.7734960913658142,0.866356611251831,173,1.3557138442993164,37061,0.5357875823974609,,,,,
,,,,,,173,,37061,,0.14167232811450958,0.8325092196464539,0.5908369421958923,0.6519201397895813,0.7908366322517395
